#use gameland;
#﻿INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("#killallzombies", 36.56, 42, "Shooter", "Nov 12, 2014");
#INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("10 Second Ninja X", 209.38, 11, "Platform", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Need for Speed", 65.56, 53, "Racing", "Nov 3, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Need for Speed Payback", 166.09, 14, "Racing", "Nov 10, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Need for Speed: Rivals", 16.35, 31, "Racing", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Neon Chrome", 155.42, 26, "Shooter", "May 31, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Neopolis", 189.25, 13, "Real-time strategy", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nero", 32.36, 12, "Adventure, puzzle", "Jun 24, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("NeuroVoider", 245.06, 17, "Shooter", "Mar 15, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Never Alone", 156.46, 45, "Platform", "Nov 20, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Neverending Nightmares", 117.24, 15, "Survival Horror", "Sep 26, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nex Machina", 243.08, 12, "Shoot 'em up", "Jun 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Next Up Hero", 156.19, 16, "Action", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("NHL 15", 39.72, 48, "Sport", "Sep 12, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("NHL 16", 248.32, 12, "Sport", "Sep 17, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("NHL 17", 56.20, 14, "Sport", "Dec 5, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("NHL 18", 243.32, 56, "Sport", "Sep 15, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nidhogg", 94.41, 39, "Fighting", "Feb 9, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nidhogg 2", 44.80, 55, "Fighting", "Oct 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nier: Automata", 63.97, 20, "Action", "Feb 23, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Night in the Woods", 126.38, 22, "Adventure", "Jan 10, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nights of Azure", 24.36, 13, "RPG", "Oct 1, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nights of Azure 2: Bride of the New Moon", 133.27, 31, "RPG", "Aug 31, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nightmare Boy", 239.02, 41, "Metroidvania", "Oct 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nine Parchments", 221.87, 35, "Action", "Dec 5, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nioh", 63.40, 49, "Action RPG", "Feb 9, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ni no Kuni II: Revenant Kingdom", 177.09, 30, "Action RPG", "Mar 23, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ninja Shodown", 216.09, 40, "Action", "Sep 26, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nitroplus Blasterz: Heroines Infinite Duel", 96.49, 34, "Fighting", "Dec 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("No Heroes Here", 58.22, 17, "Tower defense", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("No Man's Sky", 245.31, 7, "Action-adventure", "Aug 25, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nobunaga's Ambition Online", 20.43, 31, "Tactical RPG", "Mar 19, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nobunaga's Ambition: Sphere of Influence", 215.14, 46, "Tactical RPG", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nom Nom Galaxy", 149.25, 40, "Platform", "Jul 1, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("No Time to Explain", 150.16, 52, "Platform", "Mar 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Not a Hero", 121.77, 18, "Shooter", "Feb 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nova-111", 207.36, 38, "Puzzle, turn-based", "Aug 25, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Nuclear Throne", 58.24, 34, "Action, roguelike", "Dec 5, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Numantia", 84.64, 5, "Turn-based strategy", "Oct 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Obduction", 177.80, 5, "Adventure, puzzle", "Aug 29, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Obliteracers", 140.23, 42, "Vehicular combat", "Jul 20, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Observer", 128.33, 27, "Horror", "Aug 15, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Oceanhorn: Monster of Uncharted Seas", 217.61, 48, "Adventure", "Sep 7, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Octodad: Dadliest Catch", 227.59, 38, "Simulation, strategy", "Aug 28, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Oddworld: New 'n' Tasty!", 67.10, 23, "Action, platform", "Mar 4, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Oh My Godheads", 205.61, 24, "Fighting", "Dec 5, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Odin Sphere: Leifthrasir", 68.78, 7, "Action RPG", "Jan 14, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Okami HD", 55.11, 36, "Action-adventure", "Dec 12, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("OK K.O.! Let's Play Heroes", 114.65, 57, "Action", "Jan 23, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("OlliOlli", 172.46, 21, "Skateboard, side-scroller", "Sep 24, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("OlliOlli2: Welcome to Olliwood", 234.72, 32, "Skateboard, side-scroller", "Apr 1, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Omega Agent", 135.80, 49, "Action", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Omega Quintet", 96.42, 44, "RPG", "Oct 2, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Omen Of Sorrow", 227.89, 32, "Fighting", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Onechanbara Z2: Chaos", 17.32, 55, "Action", "Oct 30, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One More Dungeon", 124.07, 38, "RPG", "Dec 11, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One Piece: Burning Blood", 219.12, 23, "Action", "Apr 16, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One Piece: Pirate Warriors 3", 199.88, 43, "Action", "Mar 26, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One Piece: Unlimited World Red Deluxe Edition", 32.06, 45, "Action", "Aug 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One Piece: World Seeker", 58.36, 11, "Action-adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One-Room (tentative title)", 146.23, 6, "Strategy", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("One Upon Light", 95.51, 34, "Puzzle", "Feb 24, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Onrush", 70.65, 1, "Racing", "Jun 5, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Order: 1886", 61.63, 50, "Third-person shooter", "Feb 20, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Organic Panic", 238.66, 47, "Platform, strategy", "Mar 29, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Organ Trail", 50.33, 60, "Simulation, survival", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Orphan", 228.23, 35, "Action, platform", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Osiris: New Dawn", 187.47, 45, "Survival", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Oure", 209.02, 27, "Adventure", "Nov 14, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Outlast", 125.31, 53, "Survival horror", "Feb 22, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Outlast 2", 190.37, 10, "Survival horror", "Apr 25, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Outward: The Adventurer Life Sim", 64.92, 35, "Role-playing", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Overcooked", 112.81, 22, "Party, puzzle", "Aug 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Overcooked 2", 87.02, 24, "Party, puzzle", "Aug 7, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Overlord: Fellowship of Evil", 194.64, 49, "Action RPG", "Oct 20, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Overruled!", 111.66, 26, "Brawler", "Sep 18, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Overwatch", 47.74, 46, "First-person shooter", "May 24, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Owlboy", 18.28, 31, "Platform-adventure", "Feb 13, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Oxenfree", 105.39, 0, "Adventure", "May 31, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pac-Man 256", 150.11, 16, "Arcade", "Jun 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pac-Man Championship Edition 2", 126.48, 39, "Arcade", "Sep 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pang Adventures", 235.40, 19, "Platform, puzzle", "Apr 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Paranautical Activity", 30.84, 34, "Platform, puzzle", "Dec 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("PaRappa the Rapper Remastered", 241.41, 23, "Rhythm", "Apr 20, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Park", 234.88, 19, "Horror", "May 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Patapon Remastered", 148.84, 56, "Rhythm, god game", "Aug 1, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Patapon 2 Remastered", 134.26, 56, "Rhythm, god game", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pathologic (Remake)", 241.86, 17, "Adventure, survival", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Party Golf", 203.10, 27, "Party", "Oct 4, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pavilion", 54.06, 53, "Puzzle", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Payday 2: Crimewave Edition", 211.54, 15, "First-person shooter", "Jun 10, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Peanuts Movie: Snoopy's Grand Adventure", 245.44, 52, "Platform", "Nov 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Peggle 2", 206.21, 38, "Puzzle", "Oct 21, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Penarium", 114.93, 56, "Platform", "Sep 22, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Penguin Wars", 82.45, 18, "Action", "May 15, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Perception", 52.32, 22, "Adventure, horror", "Jun 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Perfect Universe", 72.39, 38, "Action, puzzle", "Nov 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Persistence", 241.77, 26, "Horror, stealth", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Persona 3: Dancing Moon Night", 54.58, 36, "Rhythm", "May 24, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Persona 4: Dancing All Night", 249.40, 12, "Rhythm", "May 24, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Persona 5", 115.82, 49, "RPG", "Sep 15, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Persona 5: Dancing Star Night", 215.31, 43, "Rhythm", "May 24, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Phantom Breaker: Battle Grounds Overdrive", 115.14, 34, "Beat 'em up", "Jul 21, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pharaonic", 243.16, 43, "Action RPG", "Jun 28, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Phoenix Point", 131.58, 24, "Turn-based tactics", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pier Solar and the Great Architects", 89.28, 13, "RPG", "Sep 30, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pig Eat Ball", 138.17, 21, "Action", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pillar", 36.47, 34, "Puzzle", "Feb 17, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pillars of Eternity", 108.86, 9, "RPG", "Aug 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Pillars of Eternity II: Deadfire", 223.64, 41, "RPG", "2018");
